UUID	Linked_Image_URL	Linked_Image_Thumbnail_URL
335FB2E5981843C8B0530E1EDDF4CF61	https://collections.smvk.se/carlotta-em/web/image/zoom/2067386/1034.0043.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067387/thumbnail.jpg
4FF176145DCC4992B797F7EE730A1C10	https://collections.smvk.se/carlotta-em/web/image/zoom/2067390/1034.0043.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067391/thumbnail.jpg
01B6FA1A1DFB4963A84CBA9B1BF9896C	https://collections.smvk.se/carlotta-em/web/image/zoom/2067394/1034.0044.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067395/thumbnail.jpg
4DF5C8FCD2DB4BD9849D52BEDA707844	https://collections.smvk.se/carlotta-em/web/image/zoom/2067406/1034.0046.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067407/thumbnail.jpg
1D0F70B27E184E849D5F68C1823D7B66	https://collections.smvk.se/carlotta-em/web/image/zoom/2067410/1034.0046.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067411/thumbnail.jpg
CD7070DFAEFE4A1EADF3137C96F11AD3	https://collections.smvk.se/carlotta-em/web/image/zoom/2067410/1034.0046.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067411/thumbnail.jpg
F6574B3F77814D72970A284C77EDAD7D	https://collections.smvk.se/carlotta-em/web/image/zoom/2067406/1034.0046.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067407/thumbnail.jpg
7E332C1768074772A4E0698BF92F0D26	https://collections.smvk.se/carlotta-em/web/image/zoom/2067414/1034.0047.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067415/thumbnail.jpg
6CC59BA49E0842E1AC93840DE6387865	https://collections.smvk.se/carlotta-em/web/image/zoom/2067421/1034.0048.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067422/thumbnail.jpg
FD4D0AEAB019455FA8E710E85C436965	https://collections.smvk.se/carlotta-em/web/image/zoom/2067425/1034.0048.jpg	https://collections.smvk.se/carlotta-em/web/image/tn/2067426/thumbnail.jpg
